ano;id;prop_intern_pop;prop_dias_perm_intern;prop_obitos;pop_total;qntd_lig_ativa_esg;qntd_econ_ativa_esg;vol_esg_coletado;vol_esg_tratado;vol_esg_fat;qntd_res_ativ_esg;qntd_lig_total_esg;ind_coleta_esg;ind_trata_esg;ext_rede_esg_lig;ind_atend_esg_mun_atend_agua;ind_esg_trat_agua_cons;ind_atend_esg_mun_esg;ind_atend_esg_mun_agua;rec_oper_dir_agua;rec_oper_dir_esg;rec_oper_indireta;desp_explor;inv_esg_sanit_prest_serv;inv_realiz_esg_sanit_mun;inv_realiz_esg_estado;desp_total_serv_m3_fat;tarifa_med_prat;tar_media_agua;tar_media_esg;desp_explor_m3_fat;desp_explor_econ;margem_desp_explor
2008;38;0,000784;4,636364;0,000000;14024,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;932406,800000;;26393,850000;753270,050000;0,000000;;;2,630000;2,520000;2,520000;;2,030000;272,530000;80,790000
2009;38;0,000712;4,100000;0,000000;14042,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;998024,160000;;31576,230000;767792,530000;0,000000;0,000000;0,000000;2,580000;2,610000;2,610000;;2,010000;269,070000;76,930000
2010;38;0,001157;4,000000;0,000000;13823,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1023056,910000;;28394,410000;827534,520000;0,000000;0,000000;0,000000;2,760000;2,580000;2,580000;;2,090000;281,570000;80,890000
2011;38;0,000362;8,000000;0,200000;13831,000000;2657,000000;2871,000000;260,680000;0,000000;344,450000;2531,000000;2657,000000;0,732100;0,000000;9,110000;1,000000;0,000000;1,000000;0,551700;1073927,520000;455345,570000;18004,940000;1201659,110000;0,000000;;;2,150000;2,080000;2,740000;1,320000;1,630000;205,500000;78,580000
2012;38;0,000939;4,923077;0,000000;13838,000000;2682,000000;2872,000000;269,130000;27,990000;374,210000;2531,000000;2682,000000;0,747900;0,104000;9,070000;1,000000;0,077800;1,000000;0,551700;1088773,940000;499644,130000;24042,850000;1464388,320000;0,000000;;;2,600000;2,070000;2,770000;1,340000;1,910000;248,390000;92,190000
2013;38;0,000771;4,636364;0,000000;14262,000000;2744,000000;2926,000000;260,990000;46,840000;367,350000;2575,000000;2744,000000;0,748200;0,179500;9,030000;1,000000;0,134300;1,000000;0,551700;1092174,400000;517650,600000;27175,290000;1686145,420000;555775,000000;0,000000;0,000000;2,750000;2,130000;2,820000;1,410000;2,240000;282,510000;104,740000
2014;38;0,000700;4,300000;0,000000;14280,000000;2764,000000;2950,000000;257,410000;0,160000;364,090000;2591,000000;2764,000000;0,748000;0,000600;9,000000;1,000000;0,000500;1,000000;0,551800;1123677,300000;530838,100000;17188,300000;1703736,280000;50499,000000;0,000000;0,000000;2,860000;2,210000;2,930000;1,460000;2,280000;281,700000;102,970000
2008;39;0,000714;4,931034;0,103448;40634,000000;7451,000000;7686,000000;2936,000000;358,000000;2936,000000;7554,000000;8341,000000;0,849800;0,121900;18,780000;0,725200;0,103600;0,725200;0,733000;2996662,900000;717862,200000;0,000000;3279809,470000;57704,600000;;;0,550000;0,620000;0,980000;0,240000;0,550000;180,420000;88,300000
2009;39;0,000390;3,562500;0,000000;41043,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2010;39;0,000417;3,705882;0,058824;40750,000000;9748,000000;10457,000000;2768,250000;276,830000;1611,180000;10010,000000;10195,000000;0,833600;0,100000;17,510000;0,870000;0,083400;0,870000;0,870000;3378480,910000;778482,430000;0,000000;3082312,050000;110000,000000;;;0,620000;0,840000;1,020000;0,480000;0,620000;137,450000;74,150000
2011;39;0,000316;3,923077;0,076923;41092,000000;9978,000000;10169,000000;2665,600000;276,830000;1666,000000;9898,000000;10452,000000;0,800000;0,103900;17,510000;0,968500;0,083100;0,968500;0,955500;3457565,770000;830763,300000;249907,800000;3889154,980000;98995,620000;0,000000;0,000000;0,780000;0,860000;1,040000;0,500000;0,780000;172,790000;90,690000
2012;39;0,000314;6,692308;0,153846;41423,000000;10009,000000;10283,000000;2776,960000;296,050000;1732,000000;9997,000000;10579,000000;0,800000;0,106600;17,690000;0,971300;0,085300;0,971300;0,953700;3725469,480000;904953,450000;220070,540000;4094093,500000;1200000,000000;0,000000;0,000000;0,790000;0,890000;1,070000;0,520000;0,790000;179,590000;88,420000
2013;39;0,000325;4,928571;0,071429;43036,000000;10275,000000;10275,000000;2776,960000;296,050000;1962,640000;9998,000000;10675,000000;0,926800;0,106600;18,540000;0,934900;0,098800;0,934900;0,935500;3893997,670000;937180,620000;215399,840000;5409073,930000;0,000000;0,000000;0,000000;1,240000;1,100000;1,610000;0,480000;1,240000;231,820000;111,960000
2014;39;0,000253;3,727273;0,000000;43395,000000;10323,000000;10356,000000;2125,600000;296,050000;1998,400000;10046,000000;10723,000000;0,800000;0,139300;19,160000;0,945600;0,111400;0,945600;0,929600;4261350,940000;1021579,210000;390277,230000;5413498,780000;0,000000;2000000,000000;0,000000;1,200000;1,170000;1,710000;0,510000;1,200000;226,840000;102,470000
2008;40;0,005294;2,448598;0,000000;20212,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;2859767,900000;;83093,040000;1622356,700000;927025,000000;;;2,270000;2,810000;2,810000;;1,590000;246,930000;56,730000
2009;40;0,002530;2,294118;0,000000;20160,000000;4004,000000;4661,000000;284,480000;0,000000;254,310000;4033,000000;4023,000000;0,293000;0,000000;12,000000;0,959800;0,000000;0,959800;0,698000;3068724,750000;350098,900000;86307,190000;1955817,300000;1045982,000000;0,000000;0,000000;2,090000;2,630000;2,940000;1,380000;1,510000;169,440000;57,210000
2010;40;0,002846;2,266667;0,000000;21080,000000;4289,000000;4950,000000;531,420000;0,000000;657,630000;4263,000000;4289,000000;0,527200;0,000000;10,970000;0,957900;0,000000;0,957900;0,702900;3216372,990000;806783,810000;107245,280000;3013200,050000;370605,000000;0,000000;0,000000;2,420000;2,310000;2,970000;1,230000;1,730000;252,510000;74,900000
2011;40;0,001657;2,257143;0,028571;21122,000000;4515,000000;5180,000000;556,040000;0,470000;704,450000;4453,000000;4515,000000;0,541300;0,000800;10,880000;0,998600;0,000500;0,998600;0,732800;3419761,680000;889592,170000;79381,710000;2782189,820000;874452,000000;;;2,140000;2,370000;3,080000;1,260000;1,530000;225,160000;64,560000
2012;40;0,001134;2,083333;0,000000;21162,000000;4686,000000;5353,000000;563,860000;0,050000;731,970000;4595,000000;4686,000000;0,548300;0,000100;11,510000;1,000000;0,000000;1,000000;0,733800;3620811,080000;1044566,880000;86849,520000;3203862,040000;2013262,000000;;;2,490000;2,520000;3,240000;1,430000;1,730000;250,790000;68,670000
2013;40;0,001373;2,166667;0,066667;21844,000000;4922,000000;5569,000000;580,840000;0,000000;758,290000;4789,000000;4922,000000;0,548400;0,000000;11,020000;1,000000;0,000000;1,000000;0,733800;3959694,830000;1194399,300000;119194,770000;3526231,400000;5229022,000000;0,000000;0,000000;2,520000;2,690000;3,430000;1,580000;1,840000;266,690000;68,420000
2014;40;0,002100;3,065217;0,000000;21901,000000;5273,000000;5927,000000;590,430000;0,000000;784,260000;5097,000000;5273,000000;0,554700;0,000000;10,420000;1,000000;0,000000;1,000000;0,733800;4077578,600000;1259152,790000;100478,950000;3827869,790000;7276600,000000;0,000000;0,000000;2,760000;2,730000;3,490000;1,610000;1,960000;277,370000;71,730000
2008;41;0,001534;2,975000;0,000000;26070,000000;7151,000000;7151,000000;965,000000;0,000000;1433,000000;6719,000000;7434,000000;0,800200;0,000000;8,240000;1,000000;0,000000;1,000000;0,897000;1390431,500000;743928,600000;247556,000000;1716696,960000;415718,770000;;;0,600000;0,740000;0,970000;0,520000;0,600000;117,110000;80,430000
2009;41;0,001100;3,655172;0,000000;26365,000000;7446,000000;7446,000000;1075,000000;;1502,000000;6984,000000;7758,000000;0,849100;0,000000;8,560000;1,000000;0,000000;1,000000;0,891300;1613909,000000;863255,000000;;1929429,000000;407933,000000;;;0,640000;;1,070000;0,570000;0,640000;126,740000;
2010;41;0,001435;2,578947;0,000000;26488,000000;7834,000000;7834,000000;1105,600000;73,000000;1282,000000;7595,000000;8112,000000;0,800000;0,066000;8,880000;1,000000;0,052800;1,000000;0,844100;1851789,090000;1014335,090000;286089,590000;2165018,120000;206876,920000;0,000000;0,000000;0,750000;0,990000;1,160000;0,790000;0,750000;136,250000;75,540000
2011;41;0,001943;2,711538;0,000000;26759,000000;8200,000000;8300,000000;1160,000000;73,100000;1386,000000;8300,000000;8500,000000;0,828600;0,063000;8,610000;0,996100;0,052200;0,996100;0,840800;1994558,340000;1067170,810000;301343,870000;3145511,040000;17922,000000;0,000000;0,000000;1,050000;1,020000;1,240000;0,770000;1,050000;186,420000;102,740000
2012;41;0,000629;3,411765;0,000000;27020,000000;8372,000000;8375,000000;1390,000000;74,800000;1390,000000;8372,000000;8751,000000;0,955200;0,053800;9,270000;0,980400;0,051400;0,980400;0,904000;2202947,510000;1183483,820000;312059,900000;2458195,230000;0,000000;0,000000;0,000000;0,830000;1,110000;1,330000;0,850000;0,810000;140,000000;72,590000
2013;41;0,001067;2,700000;0,000000;28123,000000;8567,000000;8567,000000;843,000000;37,750000;755,850000;8069,000000;8983,000000;0,609100;0,044800;9,600000;1,000000;0,027300;1,000000;0,891700;2479569,360000;1329474,520000;351209,100000;2435681,000000;155627,000000;0,000000;0,000000;1,180000;1,780000;1,790000;1,760000;1,140000;137,380000;63,940000
2014;41;0,001760;2,840000;0,040000;28402,000000;8763,000000;8763,000000;812,970000;41,320000;1001,380000;8763,000000;9199,000000;0,600000;0,050800;9,080000;0,996500;0,030500;0,996500;0,876700;2645387,690000;1424131,960000;374660,220000;2652165,550000;245475,850000;0,000000;0,000000;1,000000;1,520000;1,590000;1,420000;0,990000;147,140000;65,170000
2008;42;0,000775;7,200000;0,000000;12909,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;;;;;;;;;;;;;;
2009;42;0,000773;3,800000;0,000000;12936,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;246394,000000;;154474,000000;;0,000000;;0,000000;;;;;;;
2010;42;0,001428;4,222222;0,055556;12602,000000;2507,000000;2712,000000;641,000000;0,000000;641,000000;2660,000000;2507,000000;0,874500;0,000000;15,560000;1,000000;0,000000;1,000000;0,829800;228191,250000;89011,810000;0,000000;253200,000000;0,000000;;0,000000;0,180000;0,230000;0,310000;0,140000;0,180000;43,720000;79,820000
2011;42;0,000793;2,900000;0,100000;12607,000000;2485,000000;2712,000000;565,000000;0,000000;565,000000;2622,000000;2517,000000;0,767700;0,000000;15,760000;0,999600;0,000000;0,999600;0,829500;304000,000000;117140,000000;0,000000;323000,000000;;0,000000;0,000000;0,250000;0,320000;0,410000;0,210000;0,250000;54,960000;76,700000
2012;42;0,000396;2,600000;0,000000;12612,000000;2502,000000;2743,000000;585,000000;0,000000;585,000000;2688,000000;2531,000000;0,694800;0,000000;15,930000;0,999200;0,000000;0,999200;0,832500;188666,420000;103407,680000;0,000000;361230,000000;;0,000000;0,000000;0,250000;0,200000;0,220000;0,180000;0,250000;58,560000;123,680000
2013;42;0,000846;2,272727;0,000000;12997,000000;3372,000000;4042,000000;590,000000;0,000000;590,000000;3975,000000;3439,000000;0,692500;0,000000;13,470000;0,969600;0,000000;0,969600;0,807900;181441,020000;98335,330000;0,000000;1091952,180000;;0,000000;0,000000;0,760000;0,190000;0,210000;0,170000;0,760000;143,430000;390,290000
2014;42;0,001614;3,666667;0,095238;13012,000000;3561,000000;4248,000000;592,000000;0,000000;0,000000;4248,000000;3561,000000;0,670400;0,000000;11,600000;0,969700;0,000000;0,969700;0,807800;499785,780000;0,000000;4591,820000;516851,580000;;0,000000;0,000000;0,610000;0,570000;0,570000;;0,590000;59,860000;103,410000
2008;43;0,002660;2,333333;0,023810;15790,000000;4273,000000;4436,000000;389,120000;0,000000;538,160000;3968,000000;4289,000000;0,775100;0,000000;8,480000;1,000000;0,000000;1,000000;0,885400;1348706,640000;615718,510000;61332,990000;1907602,480000;0,000000;;;2,220000;1,790000;2,420000;1,140000;1,740000;217,600000;97,110000
2009;43;0,003198;2,666667;0,000000;15949,000000;4393,000000;4561,000000;387,030000;0,000000;538,340000;4075,000000;4412,000000;0,785500;0,000000;8,220000;1,000000;0,000000;1,000000;0,900700;1434777,490000;826450,870000;73186,070000;1584947,340000;0,000000;0,000000;0,000000;1,910000;2,070000;2,590000;1,540000;1,450000;176,540000;70,090000
2010;43;0,003693;2,561404;0,017544;15433,000000;4495,000000;4655,000000;406,510000;0,000000;561,400000;4159,000000;4495,000000;0,783400;0,000000;8,030000;1,000000;0,000000;1,000000;0,863500;1538858,270000;666661,370000;76951,000000;1840221,090000;0,000000;0,000000;0,000000;2,220000;1,930000;2,650000;1,190000;1,610000;199,410000;83,440000
2011;43;0,005149;3,112500;0,000000;15536,000000;4639,000000;4801,000000;417,100000;0,310000;578,070000;4284,000000;4639,000000;0,777100;0,000700;7,830000;1,000000;0,000600;1,000000;0,863500;1589008,600000;683011,750000;38511,680000;2009531,230000;0,000000;;;2,320000;1,930000;2,640000;1,180000;1,700000;211,410000;88,450000
2012;43;0,003198;2,380000;0,000000;15635,000000;4788,000000;4939,000000;428,090000;0,050000;596,710000;4425,000000;4788,000000;0,771900;0,000100;7,590000;1,000000;0,000100;1,000000;0,863400;1679749,360000;769937,790000;49123,510000;1900911,830000;0,000000;;;2,550000;2,010000;2,700000;1,290000;1,560000;193,590000;77,600000
2013;43;0,003330;2,648148;0,000000;16215,000000;4947,000000;5074,000000;431,230000;0,000000;603,570000;4566,000000;4947,000000;0,773500;0,000000;7,360000;1,000000;0,000000;1,000000;0,863500;1765337,500000;838617,000000;52428,250000;2055926,050000;248754,000000;0,000000;0,000000;2,510000;2,110000;2,810000;1,390000;1,670000;203,440000;78,950000
2014;43;0,002266;2,567568;0,027027;16325,000000;5077,000000;5185,000000;428,220000;0,000000;604,150000;4663,000000;5077,000000;0,770700;0,000000;7,160000;1,000000;0,000000;1,000000;0,863500;1833885,420000;864107,720000;34433,490000;2314603,550000;173185,000000;0,000000;0,000000;2,770000;2,180000;2,900000;1,430000;1,870000;223,140000;85,790000
2008;44;0,000192;2,250000;0,000000;20843,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1580413,510000;;43669,480000;1112714,460000;0,000000;;;2,370000;2,540000;2,540000;;1,790000;231,720000;70,410000
2009;44;0,000144;2,000000;0,000000;20854,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1690463,920000;;46628,740000;1120129,410000;0,000000;0,000000;0,000000;2,310000;2,680000;2,680000;;1,770000;228,970000;66,260000
2010;44;0,000725;2,533333;0,000000;20686,000000;;;;;;;;0,000000;0,000000;;0,000000;0,000000;0,000000;0,000000;1693144,540000;;44568,160000;1274999,400000;0,000000;0,000000;0,000000;2,610000;2,580000;2,580000;;1,940000;254,720000;75,300000
2011;44;0,000628;3,153846;0,000000;20697,000000;4430,000000;4430,000000;584,000000;0,000000;584,000000;4020,000000;5308,000000;0,941600;0,000000;7,160000;0,957600;0,000000;0,957600;0,555600;1832095,230000;166000,000000;40910,420000;1392829,810000;0,000000;120000,000000;;1,500000;1,590000;2,710000;0,280000;1,110000;145,530000;69,710000
2012;44;0,000386;2,750000;0,000000;20707,000000;4500,000000;4500,000000;630,000000;0,000000;600,000000;4100,000000;5500,000000;0,995700;0,000000;7,220000;0,957200;0,000000;0,957200;0,555400;1978306,880000;166000,000000;58906,860000;1520590,040000;0,000000;125000,000000;;1,860000;1,660000;2,850000;0,280000;1,170000;155,870000;70,910000
2013;44;0,001125;2,333333;0,000000;21340,000000;4600,000000;;650,000000;0,000000;615,000000;;5650,000000;1,000000;0,000000;7,620000;0,946500;0,000000;0,946500;0,538900;2053680,800000;170000,000000;62695,760000;1735983,140000;0,000000;150000,000000;0,000000;1,720000;1,690000;2,920000;0,280000;1,320000;175,080000;78,070000
2014;44;0,001076;2,695652;0,000000;21367,000000;5000,000000;;700,000000;0,000000;680,000000;;5900,000000;1,000000;0,000000;8,140000;0,962900;0,000000;0,962900;0,561600;2156552,330000;205000,000000;40993,180000;1840126,020000;0,000000;170000,000000;0,000000;1,710000;1,700000;3,050000;0,300000;1,330000;;77,920000
2008;45;0,002811;3,092593;0,018519;19207,000000;5269,000000;5624,000000;585,390000;0,000000;687,780000;5012,000000;5285,000000;0,740900;0,000000;12,710000;1,000000;0,000000;1,000000;0,890400;2143979,710000;807811,000000;69019,450000;1994912,170000;1799324,000000;;;1,810000;1,930000;2,540000;1,170000;1,300000;174,640000;67,580000
2009;45;0,004635;2,685393;0,011236;19201,000000;5413,000000;5745,000000;570,670000;0,000000;784,360000;5125,000000;5435,000000;0,745000;0,000000;13,180000;1,000000;0,000000;1,000000;0,911200;2159740,150000;915924,690000;85585,040000;2023523,570000;1714615,000000;0,000000;0,000000;1,750000;1,910000;2,610000;1,170000;1,250000;172,290000;65,790000
2010;45;0,002587;2,560000;0,000000;19324,000000;5509,000000;5811,000000;590,980000;0,000000;829,670000;5195,000000;5509,000000;0,743400;0,000000;12,990000;1,000000;0,000000;1,000000;0,746900;2295549,280000;1004130,870000;83054,790000;2582332,100000;610648,000000;0,000000;0,000000;2,160000;1,960000;2,680000;1,210000;1,530000;216,620000;78,260000
2011;45;0,002740;2,490566;0,018868;19342,000000;5671,000000;5949,000000;587,680000;1,220000;840,260000;5307,000000;5671,000000;0,744300;0,002100;12,820000;1,000000;0,001500;1,000000;0,746900;2351131,030000;1046718,620000;44560,830000;2690932,310000;0,000000;;;2,130000;2,000000;2,740000;1,250000;1,580000;221,630000;79,200000
2012;45;0,003771;2,794521;0,000000;19358,000000;6034,000000;6304,000000;603,390000;124,570000;865,760000;5641,000000;6034,000000;0,742100;0,206500;12,360000;1,000000;0,153200;1,000000;0,746900;2504255,590000;1197403,040000;57234,350000;2497714,730000;1926,000000;;;2,250000;2,110000;2,820000;1,380000;1,420000;197,550000;67,480000
2013;45;0,002505;3,000000;0,020000;19959,000000;6350,000000;6609,000000;603,420000;603,420000;880,840000;5927,000000;6350,000000;0,746000;1,000000;11,700000;1,000000;0,746000;1,000000;0,746900;2603521,070000;1294653,510000;65441,350000;2804493,630000;759840,000000;0,000000;0,000000;2,220000;2,190000;2,890000;1,470000;1,570000;210,650000;71,940000
2014;45;0,003001;2,616667;0,000000;19991,000000;6350,000000;6622,000000;596,520000;596,520000;877,380000;5922,000000;6350,000000;0,745700;1,000000;11,430000;1,000000;0,745700;1,000000;0,746900;2691078,450000;2077136,540000;63056,940000;3163467,290000;242427,000000;0,000000;0,000000;2,520000;2,680000;2,990000;2,370000;1,780000;232,090000;66,340000
2008;46;0,001201;3,718750;0,062500;53280,000000;14798,000000;15326,000000;1732,920000;0,000000;1732,920000;14686,000000;16213,000000;0,800000;0,000000;7,420000;1,000000;0,000000;1,000000;0,943700;2711828,710000;1183377,260000;0,000000;3887615,440000;119272,000000;;;;1,000000;1,250000;0,680000;1,000000;125,720000;99,810000
2009;46;0,000783;5,380952;0,000000;53653,000000;14969,000000;15501,000000;1572,000000;;1572,000000;14747,000000;16398,000000;0,800000;0,000000;10,520000;1,000000;0,000000;1,000000;0,942600;4020322,000000;1714426,000000;;4121453,000000;50116,000000;50116,000000;;;;2,050000;1,090000;1,170000;129,150000;
2010;46;0,000019;19,000000;0,000000;51544,000000;15546,000000;16086,000000;1656,390000;;1656,390000;15251,000000;16971,000000;0,800000;0,000000;10,440000;1,000000;0,000000;1,000000;0,949900;5017335,000000;2155227,000000;0,000000;4209241,000000;99801,000000;;;1,130000;1,920000;2,420000;1,300000;1,130000;129,100000;58,690000
2011;46;0,000058;6,000000;0,000000;51725,000000;16203,000000;18201,000000;1719,300000;0,000000;1719,300000;16737,000000;17641,000000;0,800000;0,000000;10,480000;1,000000;0,000000;1,000000;1,000000;5568735,000000;2309105,000000;0,000000;4016722,000000;880511,000000;0,000000;0,000000;1,040000;2,040000;2,590000;1,340000;1,040000;116,370000;50,990000
