Ano;Id;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;% POP_TOT atendida com ES;IDHM;PIB per Capita série revisada;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2013;106;0,001410437;2,5625;0,05;56720;0,861988717;0,73;21667,03;19307;2001,98;2001,98;0,8012;1;0,8012;0,862
2014;106;0,001169917;2,805970149;0,014925373;57269;0,861984669;0,73;24408,33;19923;2102,92;2102,92;0,802;1;0,802;0,862
2008;107;0,002853546;4,088235294;0;11915;0;0,515;6016,96;;;;;;;
2009;107;0,00519829;3,387096774;0;11927;0;0,515;6491,92;;;;;;;
2010;107;0,003766801;4,045454545;0;11681;0,422737779;0,681;7965,54;4853;500;0;1;0;0;0,4227
2011;107;0,003509973;3,780487805;0;11681;0;0,681;7597,56;;;;;;;
2012;107;0,003167808;3,810810811;0;11680;0,9;0,681;9073,41;3236;360;36;1;0,1;0,1005;0,9
2013;107;0,003491272;3,619047619;0;12030;0,89127182;0,681;10518,13;3236;367;36;0,9912;0,0981;0,0972;0,8913
2014;107;0,004900739;3,644067797;0,016949153;12039;0,890771659;0,681;10514,39;3236;367;36;0,9543;0,0981;0,0936;0,8908
2008;108;0,002305511;3,804635762;0,013245033;261981;0,971146763;0,635;9884,1;64197;11355,66;0;0,85;0;0;0,9711
2009;108;0,001025548;3,785185185;0,011111111;263274;0,971466989;0,635;10809,32;67419;12025;0;0,85;0;0;0,9715
2010;108;0,001046688;3,963768116;0,007246377;263689;0,972850593;0,727;13103,72;70156;12238,07;0;0,8329;0;0;0,9729
2011;108;0,000664251;3,346590909;0,005681818;264960;0,973490338;0,727;14039,46;73142;12444,57;0;0,85;0;0;0,9735
2012;108;0,001266013;3,059347181;0,002967359;266190;0,973958451;0,727;15340,23;76421;12972,67;0;0,85;0;0;0,974
2013;108;0,000939877;3,065637066;0,003861004;275568;0,974180602;0,727;16639,81;78909;12953,36;0;0,85;0;0;0,9742
2014;108;0,000873662;3,776859504;0;276995;0,974310006;0,727;18311,47;80726;11941,3;0;0,85;0;0;0,9743
2008;109;0,005165563;5,371794872;0,012820513;15100;0;0,465;12525,46;;;;;;;
2009;109;0,005073466;5,597402597;0;15177;0;0,465;13528,63;;;;;;;
2010;109;0,006589457;5,818181818;0,01010101;15024;0,322949947;0,604;13636,59;1386;197,1;0;1;0;0;0,3229
2011;109;0,00470635;5,267605634;0;15086;0,321622697;0,604;19000,91;1420;201;0;1;0;0;0,3216
2012;109;0,003499505;4,924528302;0,018867925;15145;0,358798283;0,604;38790,44;1500;280;0;1;0;0;0,3588
2013;109;0,004212676;4,696969697;0,015151515;15667;0,254037148;0,604;18093,12;1088;94,48;94,48;0,4846;1;0,4846;0,254
2014;109;0,003558493;4,107142857;0,035714286;15737;0,264218085;0,604;23994,19;1128;89,16;89,16;0,3403;1;0,3403;0,2642
2008;110;0,004374856;5,293233083;0,015037594;30401;0,800335515;0,556;8224,32;5448;1124,21;0;0,86;0;0;0,8003
2009;110;0,002643776;4,012345679;0,037037037;30638;0,813858607;0,556;8424,16;5685;1370;0;1;0;0;0,8139
2010;110;0,000863668;4,148148148;0,148148148;31262;0,797613716;0,686;10055,64;6126;1151,17;0;0,7997;0;0;0,7976
2011;110;0,000761276;4,958333333;0,041666667;31526;0,813170082;0,686;11170,44;6400;1154,6;0;0,8;0;0;0,8132
2012;110;0,000597841;3,473684211;0,052631579;31781;0,80664548;0,686;14316,76;6710;1258,43;0;0,85;0;0;0,8066
2013;110;0,00096911;3,34375;0;33020;0,776377953;0,686;15251,91;6950;1343;0;0,8693;0;0;0,7764
2014;110;0,001922095;2,921875;0,015625;33297;0,769919212;0,686;16264,9;7241;1606;0;1;0;0;0,7699
2008;111;0,000222222;5;0;13500;0,771481481;0,58;7749,85;2912;438,21;39,66;0,85;0,0905;0,0769;0,7715
2009;111;0,000445269;2,666666667;0,166666667;13475;0,776920223;0,58;8201,46;2969;515;46;0,9942;0,0893;0,0888;0,7769
2010;111;0,000288351;2,25;0;13872;0,767733564;0,679;7590,09;3070;;;;;;0,7677
2011;111;0,000287936;8;0;13892;0,766628275;0,679;10895,09;3129;397;0;0,7102;0;0;0,7666
2012;111;0,000143771;2,5;0;13911;0,769391129;0,679;10450,61;3258;410;0;0,7093;0;0;0,7694
2013;111;0,000209074;14,33333333;0;14349;0,75482612;0,679;11176,48;3344;414,92;0;0,7105;0;0;0,7548
2014;111;0,000139092;12;0;14379;0,764517699;0,679;12487,61;3457;422;0;0,7092;0;0;0,7645
2008;112;0,006774313;4;0,02739726;10776;0,242576095;0,473;3546,74;862;60,85;0;0,6205;0;0;0,2426
2009;112;0,007393715;4,525;0;10820;0,244269871;0,473;4095,83;871;69,17;0;0,6842;0;0;0,2443
2010;112;0,008314585;4,305882353;0;10223;0,270468551;0,623;4341,76;906;70,2;0;0,6895;0;0;0,2705
2011;112;0,007435672;5;0,013157895;10221;0,278935525;0,623;4418,74;931;71,54;0;0,6944;0;0;0,2789
2012;112;0,006752789;4,753623188;0,014492754;10218;0,289097671;0,623;5504,54;963;74,91;0;0,689;0;0;0,2891
2013;112;0,002946488;4,548387097;0;10521;0,29075183;0,623;5938,32;1002;76,83;0;0,6857;0;0;0,2908
2014;112;0,006649568;4,228571429;0;10527;0,295810772;0,623;6656,88;1021;81,34;0;0,6864;0;0;0,2958
2008;113;0,001286932;4,541666667;0,041666667;18649;0;0,599;13448,04;;;;;;;
2009;113;0,001556211;3,655172414;0,068965517;18635;0;0,599;11833,5;;;;;;;
2010;113;0,001656514;3,193548387;0,032258065;18714;0,899647323;0,701;14397;6710;;0;;;0;0,8996
2011;113;0,000587575;3,272727273;0,181818182;18721;0,899310934;0,701;17428,72;6810;438;0;0,4889;0;0;0,8993
2012;113;0,001548566;3,24137931;0,034482759;18727;0,899663587;0,701;18046,31;6872;441,99;0;0,4766;0;0;0,8997
2013;113;0,001295471;2,44;0;19298;0,899626904;0,701;18447,5;1000;452,32;0;0,477;0;0;0,8996
2014;113;0,001190538;2,304347826;0;19319;0,900667736;0,701;19904,97;6800;550;70;0,5555;0,1273;0,0707;0,9007
2008;114;0,001008573;3,7;0;9915;0;0,567;8184,59;;;;;;;
2009;114;0,000597074;3,333333333;0;10049;0,573191362;0,567;7852,74;;;0;;;;
2010;114;0,001498041;3,076923077;0;8678;0,619728048;0,677;7739,88;2365;;0;;;0;0,6197
2011;114;0,000690369;3;0;8691;0,618801059;0,677;8735,7;2389;908;0;0,9722;0;0;0,6188
2012;114;0,000574581;3;0;8702;0,792346587;0,677;10133,05;2424;920;0;0,7911;0;0;0,7923
2013;114;0,001336749;2,833333333;0;8977;0,768630946;0,677;11805,62;2424;920;0;0,7911;0;0;0,7686
2014;114;0,001778568;3;0;8996;0,772565585;0,677;11310,62;2427;950;0;0,8127;0;0;0,7726
2008;115;0,001033668;2,428571429;0;6772;0,541937389;0,58;23365,45;1247;128,02;0;0,6958;0;0;0,5419
2009;115;0,001475361;1,9;0;6778;0,576866332;0,58;31687,52;1336;130,27;0;0,7298;0;0;0,5769
2010;115;0,002894136;2,578947368;0;6565;0,561766946;0,69;28431,05;1355;147,16;0;0,7458;0;0;0,5618
2011;115;0,001982009;2,846153846;0;6559;0,561823449;0,69;30085,52;1370;139,01;64,39;0,7433;0,4632;0,3443;0,5618
2012;115;0,000915751;5,333333333;0;6552;0,561813187;0,69;41724,45;1363;139,29;125,66;0,7336;0,9021;0,6618;0,5618
2013;115;0,001038422;2,142857143;0;6741;0,561786085;0,69;36687,73;1415;142,12;128,3;0,7381;0,9028;0,6664;0,5618
2014;115;0,00103873;3;0;6739;0,561804422;0,69;42721,33;1566;146,68;146,68;0,7406;1;0,7406;0,5618
2008;116;0,00030569;3,857142857;0,142857143;22899;0,862483078;0,65;24626,2;5863;979,45;0;0,8;0;0;0,8625
2009;116;0,000303438;2,714285714;0;23069;0;0,65;24450,14;;;;;;;
2010;116;0,00021535;3,8;0;23218;0,831596175;0,718;20897,85;6275;997,48;0;0,8;0;0;0,8316
2011;116;4,28E-05;4;0;23385;0,886422921;0,718;25767,89;6398;962,56;0;0,78;0;0;0,8864
2012;116;8,49E-05;3,5;0;23547;0,883467108;0,718;26569,12;6491;1025,22;0;0,8103;0;0;0,8835
2013;116;0,0001637;3;0;24435;0,854307346;0,718;30585,11;6725;1049,03;0;0,8119;0;0;0,8543
2014;116;0,000121887;2,333333333;0;24613;0,849997969;0,718;29962,99;7004;953,35;0;0,7555;0;0;0,85
2008;117;0,000697107;2,375;0;11476;0;0,591;39351,05;;;;;;;
2009;117;0,000776331;2,666666667;0;11593;0;0,591;31302,87;;;;;;;
2010;117;0,000164258;3;0;12176;0,735709593;0,706;36160,48;1691;155;0;0,3671;0;0;0,7357
2011;117;0,000405647;2,4;0;12326;0,997890638;0,706;41677,4;1741;170;0;0,3986;0;0;0,9979
2012;117;0,000160385;2,5;0;12470;0,666319166;0,706;42460,7;2500;191,44;0;0,4357;0;0;0,6663
2013;117;0,00030755;3;0;13006;0,678609872;0,706;25346,97;2500;220,15;0;0,4859;0;0;0,6786
2014;117;0,000227998;2,666666667;0;13158;0;0,706;32986,22;;;;;;;
2008;118;0;0;0;155290;0,693560435;0,562;6373,68;26536;2992,12;0;0,5403;0;0;0,6936
2009;118;0;0;0;157438;0,719788107;0,562;6800,98;27999;3103,39;0;0,5584;0;0;0,7198
2010;118;0;0;0;158954;0,755690326;0,704;8847,76;29844;3352,34;0;0,5631;0;0;0,7557
2011;118;0;0;0;160943;0,79489633;0,704;9282,99;31705;3627,27;9,28;0,5787;0,0026;0,0015;0,7949
2012;118;3,68E-05;3,333333333;0,333333333;162867;0,83420828;0,704;9494,97;33567;3807,91;1,63;0,5854;0,0004;0,0003;0,8342
2013;118;7,06E-05;2,833333333;0,166666667;169908;0,833545213;0,704;9814,84;35165;3978,38;0;0,595;0;0;0,8335
2014;118;0,000122141;4,857142857;0;171932;0,867302189;0,704;10719,87;37184;4099,69;0;0,6067;0;0;0,8673
2008;119;0,000768115;4;0;11717;0;0,588;7712,71;;;;;;;
2009;119;0,000760906;3,555555556;0;11828;0;0,588;7651,34;;;;;;;
2010;119;0,002002089;3,739130435;0;11488;0,79178273;0,68;8799,61;2889;133,4;0;0,3144;0;0;0,7918
2011;119;0,000864902;3,9;0;11562;0,791818025;0,68;11386,67;2957;137,14;0;0,3097;0;0;0,7918
2012;119;0,000429812;2,4;0;11633;0,791799192;0,68;10925,36;3113;239,46;0;0,5308;0;0;0,7918
2013;119;0,000912031;2,636363636;0;12061;0,791808308;0,68;10215,39;3171;243,92;0;0,5208;0;0;0,7918
2014;119;0,000411828;2,2;0;12141;0,791779919;0,68;11516,86;3226;248,15;0;0,5343;0;0;0,7918
2008;120;0,003524653;2,613636364;0;24967;0;0,546;5790,03;;;;;;;
2009;120;0,002845463;2,492957746;0;24952;0;0,546;6023,37;;;;;;;
2010;120;0,00407508;2,848484848;0;24294;0,57598584;0,658;5789,24;3286;397;0;0,7112;0;0;0,576
2011;120;0,007588255;2,684782609;0;24248;0,001031013;0,658;7579,88;10;0,16;0;0,0003;0;0;0,001
2012;120;0,005247067;2,960629921;0;24204;0,958436622;0,658;7661,72;5757;791,65;0;1;0;0;0,9584
2013;120;0,007193955;2,636871508;0;24882;0,344626638;0,658;8398,38;2591;268,48;0;0,4859;0;0;0,3446
2014;120;0,016936198;2,522565321;0;24858;0,351033872;0,658;9519,08;2658;268,95;0;0,4912;0;0;0,351
2008;121;0,004162448;7,189189189;0;17778;0,569692879;0,571;6093,27;4159;862,87;0;0,9288;0;0;0,5697
2009;121;0,004521098;4,604938272;0;17916;0,658517526;0,571;6863,79;4202;913;0;0,987;0;0;0,6585
2010;121;0,005118327;4,548387097;0,010752688;18170;0,664281783;0,693;6417,29;4311;933;0;0,8466;0;0;0,6643
2011;121;0,001692602;4,838709677;0,064516129;18315;0,680753481;0,693;6785,04;4644;1132;0;0,9626;0;0;0,6808
2012;121;0,004226497;4,358974359;0,025641026;18455;0,703549174;0,693;8543,93;4809;1152;0;0,9366;0;0;0,7035
2013;121;0,002191495;3,666666667;0,047619048;19165;0,680093921;0,693;9661,36;5116;1152;0;0,9366;0;0;0,6801
2014;121;0,000931773;3,555555556;0;19318;0,702039549;0,693;10627,72;5222;1163;0;1;0;0;0,702
2008;122;0,003247559;5,329936306;0,010191083;241720;1;0,684;25577,18;60577;8357,47;8357,47;0,8489;1;0,8489;1
2009;122;0,003791287;6,021574973;0,005393743;244508;1;0,684;23145,84;62266;8635,48;8635,48;0,851;1;0,851;1
2010;122;0,003094359;6,67071525;0,016194332;239468;0,989560192;0,771;31443,67;64471;8995,88;8995,88;0,8509;1;0,8509;0,9896
2011;122;0,002579294;7,308186196;0,024077047;241539;0,989558622;0,771;33665,21;66058;9125,99;9125,99;0,85;1;0,85;0,9896
2012;122;0,002114634;6,12038835;0,00776699;243541;0,989558226;0,771;36065,59;67526;9226,38;9226,38;0,8457;1;0,8457;0,9896
2013;122;0,00106678;6,240740741;0,025925926;253098;0,989561356;0,771;37637,77;68887;9192,61;9192,61;0,8463;1;0,8463;0,9896
2014;122;0,001022463;5,559386973;0,022988506;255266;0,98955991;0,771;36024,28;69662;9236,83;9236,83;0,8468;1;0,8468;0,9896
2008;123;0,003912543;2,882352941;0;4345;0;0,625;11914,18;;;;;;;
2009;123;0,011888432;2,923076923;0;4374;0;0,625;11763,19;;;;;;;
2010;123;0,014365717;3;0;4107;0,910883857;0,696;10903,29;1460;235,24;0;0,4604;0;0;0,9109
2011;123;0,00097229;2,5;0;4114;0,909333982;0,696;14890,99;1460;235,24;0;0,8401;0;0;0,9093
2012;123;0,003640777;2,266666667;0;4120;0,908009709;0,696;15167,62;1580;242,27;0;0,8213;0;0;0,908
2013;123;0;0;0;4250;0,895294118;0,696;14093,21;1660;250,3;0;0,8343;0;0;0,8953
2014;123;0;0;0;4260;0,910798122;0,696;14444,65;1670;265;0;0,8833;0;0;0,9108
2008;124;0,002420798;2,652173913;0;9501;0;0,601;9099,38;;;;;;;
2009;124;0,000523615;2,8;0;9549;0,628023877;0,601;11613,53;1829;165,58;0;0,4921;0;0;0,628
2010;124;0,000315093;2,333333333;0;9521;0,649406575;0,686;8976,46;1909;211,52;0;0,6056;0;0;0,6494
2011;124;0,000209096;4;0;9565;0,678306325;0,686;9550,75;2035;221,49;0,57;0,6137;0,0026;0,0016;0,6783
2012;124;0;0;0;9607;0,683459977;0,686;10660,86;2093;219,75;0,16;0,6177;0,0007;0,0004;0,6835
2013;124;0,000201167;2;0;9942;0,674109837;0,686;14609,31;2145;222,91;0;0,6215;0;0;0,6741
2014;124;0,00030027;2,666666667;0;9991;0,67961165;0,686;12318,89;2191;221,98;0;0,6178;0;0;0,6796
2008;125;0,000420552;7;0,086956522;109380;0,942649479;0,649;31073,34;25121;3125,3;1660,4;0,5503;0,5313;0,2924;0,9426
2009;125;0,000570554;6,428571429;0,047619048;110419;0,945507567;0,649;30930,73;25760;3150;1530;0,6124;0,4857;0,2974;0,9455
2010;125;0,000537424;4,915254237;0,016949153;109783;0,95565798;0,756;37764,65;26956;4443,25;2128;0,7649;0,4879;0,3663;0,9557
2011;125;0,000442786;5,06122449;0;110663;0,890659028;0,756;47468,59;25589;4831,49;2522,19;0,8;0,5222;0,4176;0,8907
2012;125;0,000376634;6,428571429;0,023809524;111514;0,892695088;0,756;49850,98;28250;5131,93;1617,6;0,8;0,3156;0,2522;0,8927
2013;125;0,000388544;6,533333333;0,044444444;115817;0,867256102;0,756;53425,17;30287;5369,26;2358,79;0,8027;0,4396;0,3526;0,8673
2014;125;0,000685254;4,5625;0,0125;116745;0,893905521;0,756;48445,51;30990;5388,96;2703,01;0,8;0,5019;0,4013;0,8939
2008;126;0,012763182;3,072992701;0;10734;0,557108254;0,544;4584,86;1739;165;0;0,6484;0;0;0,5571
2009;126;0,019410297;3;0;10819;0,584065071;0,544;4674,08;1873;181,48;0;0,6823;0;0;0,5841
2010;126;0,016647961;2,983146067;0;10692;0,593340816;0,653;5025,96;1881;170,96;0;0,6746;0;0;0,5933
2011;126;0,018494424;3,110552764;0;10760;0,614776952;0,653;5200,19;1964;175,92;5,86;0,6679;0,0333;0,0222;0,6148
2012;126;0,020136708;2,967889908;0;10826;0,830131166;0,653;6471,81;2708;248,14;6,13;0,7402;0,0247;0,0183;0,8301
2013;126;0,023699216;2,992481203;0;11224;0,814861012;0,653;6616,16;2835;256,04;15,52;0,7185;0,0606;0,0436;0,8149
2014;126;0,012658228;3,846153846;0;11297;0,871293264;0,653;6638,49;2928;257,94;61,05;0,7237;0,2367;0,1713;0,8713
2008;127;0,001477582;3,25;0,03125;43314;0,818719121;0,629;24712,28;10066;2055,6;0;0,7261;0;0;0,8187
2009;127;0,001231977;4,111111111;0;43832;0,825219018;0,629;18655,82;10798;1085;0;0,5056;0;0;0,8252
2010;127;0,000946115;4,441860465;0;45449;0,80664041;0,73;41318,68;10908;1200;0;0,5053;0;0;0,8066
2011;127;0,00047796;3,136363636;0;46029;0,804405918;0,73;54556,02;11232;1300;0;0,5196;0;0;0,8044
2012;127;0,000601;4,642857143;0,071428571;46589;0,799995707;0,73;60929,15;11536;1455;0;0,5539;0;0;0,8
2013;127;0,000658247;3,71875;0;48614;0,766857284;0,73;82824,88;11939;2150,87;466,56;0,7994;0,2169;0,1734;0,7669
2014;127;0,000426803;4,666666667;0,047619048;49203;0,858179379;0,73;76075,77;12494;1888;1866,24;0,7146;0,9923;0,7063;0,8582
2008;128;0,002142857;5,538461538;0;18200;0;0,511;5076,01;;;;;;;
2009;128;0,003066645;4,910714286;0;18261;0;0,511;5541,28;;;;;;;
2010;128;0,000395034;8,714285714;0;17720;0,091591422;0,641;5732,04;411;27,52;0;0,0522;0;0;0,0916
2011;128;0,000563666;6;0;17741;0,145989516;0,641;6437,75;661;50,67;24,16;0,0964;0,4768;0,046;0,146
2012;128;0,000112606;3;0;17761;0,171724565;0,641;7503,22;784;73,41;73,41;0,1319;1;0,1319;0,1717
2013;128;0,000163791;7,333333333;0;18316;0,223411225;0,641;8416,75;1040;94,5;77,76;0,1637;0,8229;0,1347;0,2234
2014;128;0,000871935;2,75;0,0625;18350;0,30147139;0,641;9314,09;1389;114,67;114,67;0,2023;1;0,2023;0,3015
2008;129;0,002029347;3,192307692;0,076923077;12812;0,942085545;0,572;10243,94;2530;147,93;0;0,3;0;0;0,9421
2009;129;0,001852424;2,75;0;12956;0,932386539;0,572;8634,49;2598;383;0;0,8013;0;0;0,9324
2010;129;0,004203039;2,692307692;0,057692308;12372;0,811105723;0,691;9242,9;2717;421,27;0;0,8;0;0;0,8111
2011;129;0,000722601;3,444444444;0;12455;0,805700522;0,691;11233,06;2808;425,03;0;0,796;0;0;0,8057
2012;129;0,00159566;2,95;0;12534;0,801180788;0,691;13635,69;2936;433,48;0;0,7962;0;0;0,8012
2013;129;0,002154012;2,964285714;0;12999;0,80413878;0,691;13714,8;3111;459,09;0;0,7964;0;0;0,8041
2014;129;0,002063116;3,111111111;0;13087;0,811492321;0,691;15471,78;3243;439,17;0;0,6547;0;0;0,8115
2008;130;0,005352066;3,25;0;11958;0;0,414;4024,12;;;;;;;
2009;130;0,00472167;4,526315789;0;12072;0,352882704;0,414;4379,21;1285;;;;;;0,3529
2010;130;0,005424648;4,65625;0;11798;0,418969317;0,552;4211,59;1520;300;0;1;0;0;0,419
2011;130;0,003704015;4,681818182;0;11879;0;0,552;5251,25;;;;;;;
2012;130;0,003679853;4,954545455;0;11957;0,401605754;0,552;5608,51;1845;204,13;0;0,9338;0;0;0,4016
2013;130;0,001128759;6,5;0;12403;0,418930904;0,552;5664,82;1704;58,2;0;0,2378;0;0;0,4189
2014;130;0,003603171;5,4;0;12489;0,419008728;0,552;6166,76;1748;180,12;160,2;0,7594;0,8894;0,6754;0,419
2008;131;0,000579516;3,519230769;0;89730;0,941424273;0,691;14468,22;24158;3519,87;46,73;0,7332;0,0133;0,0097;0,9414
2009;131;0,000886672;4,6;0,0125;90225;0,964810197;0,691;16128,19;24908;3584,47;47,56;0,7384;0,0133;0,0098;0,9648
2010;131;0,000430188;3,282051282;0;90658;0,9129255;0,787;21987,57;25668;3767,7;57,67;0,7391;0,0153;0,0113;0,9129
2011;131;0,000548492;5,06;0,04;91159;0,912921379;0,787;22845,3;26366;3922,58;2697,68;0,7376;0,6877;0,5073;0,9129
2012;131;0,000469212;3,651162791;0,046511628;91643;0,912922973;0,787;24690,6;27150;3929,26;3344,82;0,7318;0,8513;0,6229;0,9129
2013;131;0,000505582;3,541666667;0,020833333;94940;0,912923952;0,787;25383,2;27895;3924,13;3888;0,7342;0,9908;0,7274;0,9129
2014;131;0,000450304;3,953488372;0,046511628;95491;0,912923731;0,787;28167,13;28588;3883,15;3620,51;0,7361;0,9324;0,6864;0,9129
2008;132;0,001986815;3,46969697;0;33219;0;0,475;5078,1;;;;;;;
2009;132;0,003364998;3,327433628;0;33581;0;0,475;5327,01;;;;;;;
2010;132;0,010846931;2,931232092;0;32175;0;0,646;7023,11;;;;;;;
2011;132;0,00827467;3,052238806;0,01119403;32388;0,497097691;0,646;7798,77;4624;235,2;0,21;0,2977;0,0009;0,0003;0,4971
2012;132;0,006902899;3,164444444;0,008888889;32595;0,525786164;0,646;8963,48;4934;431,8;0,1;0,5058;0,0002;0,0001;0,5258
2013;132;0,008075967;3,124542125;0,007326007;33804;0,528753994;0,646;8624,6;5142;463,94;0;0,5608;0;0;0,5288
2014;132;0,013957042;3,157894737;0,004210526;34033;0,561102459;0,646;12333,1;5500;477,89;0;0,5529;0;0;0,5611
2008;133;0,005227526;3,557377049;0;23338;0;0,503;5305,43;;;;;;;
2009;133;0,004147781;3,773195876;0;23386;0,645770974;0,503;5740,75;2922;;0;;;0;0,6458
2010;133;0,005392608;3,707317073;0,008130081;22809;0,662107063;0,634;7026,1;2971;;0;;;0;0,6621
2011;133;0,005302366;3,909090909;0,041322314;22820;0,78878177;0,634;6808,27;3157;650;0;0,8228;0;0;0,7888
2012;133;0,00446761;3,647058824;0,009803922;22831;0;0,634;7905,97;;;;;;;
2013;133;0,003017681;4,478873239;0;23528;0,51483339;0,634;9150,29;3254;200;0;0,2059;0;0;0,5148
2014;133;0,004754425;4,241071429;0,017857143;23557;0,514199601;0,634;8817,54;3254;200;0;0,2059;0;0;0,5142
2008;134;0,007959932;3,921348315;0;11181;0;0,595;10599,35;;;;;;;
2009;134;0,00873596;3,448979592;0;11218;0,75147085;0,595;7366,27;2980;364;0;0,9341;0;0;0,7515
2010;134;0,010532419;3,862385321;0;10349;0,749734274;0,674;9334,08;2980;364;0;0,8852;0;0;0,7497
2011;134;0,009785873;3,376237624;0;10321;0,749733553;0,674;9114,33;3000;430;0;1;0;0;0,7497
2012;134;0,007869426;3,308641975;0;10293;0,749732828;0,674;13994,15;3090;415;0;0,9382;0;0;0,7497
2013;134;0,010688611;3,584070796;0;10572;0,749716232;0,674;10932,58;37;500;0;1;0;0;0,7497
2014;134;0,015256325;3,01863354;0;10553;0,749739411;0,674;14530,76;46;432;0;0,9606;0;0;0,7497
2008;135;0,002153077;2,548387097;0,032258065;14398;0;0,623;23121,59;;;;;;;
2009;135;0,000889741;3,538461538;0;14611;0;0,623;17976,99;;;;;;;
2010;135;0,001571092;2,636363636;0;14003;0,61065486;0,705;19017,17;2237;351;0;0,6582;0;0;0,6107
2011;135;0,001697073;2,625;0;14142;0;0,705;21863,43;;;;;;;
2012;135;0,001891286;1,740740741;0;14276;0,68639675;0,705;28993,45;1550;300;0;0,5524;0;0;0,6864
2013;135;0,002019522;2,066666667;0;14855;0,673174015;0,705;36773,57;1550;301;0;0,5467;0;0;0,6732
2014;135;0,001000133;1,733333333;0;14998;0,666755567;0,705;41369,86;1650;313,04;0;0,5262;0;0;0,6668
2008;136;0,001528544;3,086956522;0;15047;0,9940852;0,67;10763,15;4499;127,9;;0,0805;;;0,9941
2009;136;0,002294631;3,142857143;0;15253;1;0,67;11926,53;4949;1483;0;0,8499;0;0;1
2010;136;0,001904762;2,222222222;0;14175;0,967195767;0,739;21045,76;5002;1653;0;0,8723;0;0;0,9672
2011;136;0,001121076;2,5;0,0625;14272;0,988018498;0,739;21134,48;5100;1780;0;0,8825;0;0;0,988
2012;136;0,001809829;2,730769231;0;14366;0,988444939;0,739;23726,61;5532;2192;0;1;0;0;0,9884
2013;136;0,000671051;2,5;0;14902;0,999530264;0,739;23207;5700;2200;0;0,9607;0;0;0,9995
2014;136;0,00113288;2,352941176;0;15006;0;0,739;25567,2;;;;;;;
2008;137;0,008285886;4,905027933;0,016759777;21603;0,110540203;0,542;6266,19;502;12,48;0;0,0181;0;0;0,1105
2009;137;0,006429827;4,410071942;0,021582734;21618;0,185539828;0,542;6614,12;971;82,2;0;0,1135;0;0;0,1855
2010;137;0,007380601;3,787096774;0,032258065;21001;0,228084377;0,629;7157;1360;143,06;0;0,1899;0;0;0,2281
2011;137;0,004241933;3,764044944;0,011235955;20981;0,292502741;0,629;7647,39;1764;169,88;99,92;0,2288;0,5882;0,1346;0,2925
2012;137;0,005104718;3,747663551;0,018691589;20961;0,418348361;0,629;8819,84;2598;230,9;230,9;0,1718;1;0,1718;0,4183
2013;137;0,001251797;4,407407407;0,037037037;21569;0,407714776;0,629;9308,09;2621;270,6;238,46;0,3222;0,8812;0,2839;0,4077
2014;137;0,000463693;2,6;0;21566;0,442038394;0,629;11349,17;2841;280,07;267,52;0,3363;0,9552;0,3212;0,442
2008;138;0,003049814;2,133333333;0;14755;0;0,626;15434,33;;;;;;;
2009;138;0,001861331;2,607142857;0;15043;0,681380044;0,626;15591,1;3320;778;0;1;0;0;0,6814
2010;138;0,002855888;3;0;13656;0;0,723;15113,87;;;;;;;
2011;138;0,002174386;3;0;13797;0;0,723;22284,04;;;;;;;
2012;138;0,001507321;2,952380952;0;13932;0,699899512;0,723;20905,81;3100;451,29;0;0,768;0;0;0,6999
2013;138;0,00089649;2,923076923;0;14501;0;0,723;23419,79;;;;;;;
2014;138;0,000136565;3;0;14645;0,699897576;0,723;26006;4200;933,12;0;1;0;0;0,6999
2008;139;0,002780396;3,050847458;0,033898305;21220;0,740904807;0,625;7594,53;4907;480,63;480,63;0,5944;1;0,5944;0,7409
2009;139;0,00240566;2,470588235;0,019607843;21200;0,756415094;0,625;7349,7;5028;488,65;343,7;0,6044;0,7034;0,4251;0,7564
2010;139;0,003602002;2,883116883;0,012987013;21377;0,766010198;0,713;9489,08;5170;509,84;509,84;0,5996;1;0,5996;0,766
2011;139;0,002898822;2,677419355;0;21388;0,771974939;0,713;11532,04;5327;517,93;194,37;0,597;0,3753;0,224;0,772
2012;139;0,003037525;2,738461538;0,015384615;21399;0,771998692;0,713;13169,37;5474;522,31;448,13;0,5907;0,858;0,5068;0,772
2013;139;0,002267162;2,64;0,02;22054;0,772014147;0,713;15419,06;5602;511,09;511,09;0,5861;1;0,5861;0,772
2014;139;0,003577574;2,911392405;0,050632911;22082;0,771986233;0,713;14991,71;5683;464,25;464,25;0,5696;1;0,5696;0,772
2008;140;0,001851484;3,357142857;0;15123;0;0,656;23170,91;;;;;;;
2009;140;0,00124533;4,105263158;0,105263158;15257;0,991807039;0,656;24750,99;5720;867;;1;;;0,9918
2010;140;0,00234192;4,028571429;0;14945;0,9743727;0,776;34627,76;5760;867;0;1;0;0;0,9744
2011;140;0,000797766;4,75;0,083333333;15042;0,974404999;0,776;39376,6;5865;894;0;1;0;0;0,9744
